"species","code","longitude","latitude","source","locality.eflora","plot.lucas","elevation","Forest","Non.Forest","Alpine","coord_prec"
"Veronica thomsonii","CHR 395509",168.901,-45.4697,"gbif",NA,NA,1466.936401,0,0,1,4
"Veronica thomsonii","CHR395509",168.901,-45.46973,"eflora","Garvie Mountains, above Blueh",NA,1466.936401,0,0,1,5
"Veronica thomsonii","CHR395514",168.901,-45.46973,"eflora","Above Blue L., Garvie Mountains,",NA,1466.936401,0,0,1,5
"Veronica thomsonii","WELT.SP041620",168.9278,-45.47763333,"eflora","Garvie Mts [Mountains].",NA,1290,0,0,1,8
"Veronica thomsonii","CHR 103304",170.038,-45.4783,"gbif",NA,NA,1157.721191,0,0,1,4
"Veronica thomsonii","WELT.SP084047/A",168.9194674,-45.4802823,"eflora","Garvie Mts, ridge south of Blue Lake",NA,1523.321045,0,0,1,7
"Veronica thomsonii","WELT.SP084047/B",168.9194674,-45.4802823,"eflora","Garvie Mts, ridge south of Blue Lake",NA,1523.321045,0,0,1,7
"Veronica thomsonii","WELT.SP084048",168.9194674,-45.4802823,"eflora","Garvie Mts, ridge south of Blue Lake",NA,1523.321045,0,0,1,7
"Veronica thomsonii","WELT.SP084049",168.9194674,-45.4802823,"eflora","Garvie Mts, ridge south of Blue Lake",NA,1523.321045,0,0,1,7
"Veronica thomsonii","WELT.SP084050",168.9194674,-45.4802823,"eflora","Garvie Mts, ridge south of Blue Lake",NA,1523.321045,0,0,1,7
"Veronica thomsonii","WELT.SP101438",168.9206185,-45.48212435,"eflora","Garvie Mountains, route from Blue Lake to Lake Laura",NA,1488.60083,0,0,1,8
"Veronica thomsonii","WELT.SP006124",168.8333333,-45.5,"eflora","Garvie Mts [Mountains]",NA,997.557251,0,0,1,7
"Veronica thomsonii","CHR182152",169.2561,-45.55338,"eflora","Old Man Range, near Roxburgh",NA,882.3375854,0,0,1,5
"Veronica thomsonii","CHR 182152",169.256,-45.5534,"gbif",NA,NA,882.3375854,0,0,1,4
"Veronica thomsonii","CHR56681",168.6011,-45.56768,"eflora","Garvie Mountains",NA,737.1373901,0,0,1,5
"Veronica thomsonii","CHR70226",168.6011,-45.56768,"eflora","Garvie Mountains",NA,737.1373901,0,0,1,5
"Veronica thomsonii","CHR 56681",168.601,-45.5677,"gbif",NA,NA,737.1373901,0,0,1,4
"Veronica thomsonii","CHR 70226",168.601,-45.5677,"gbif",NA,NA,737.1373901,0,0,1,4
"Veronica thomsonii",NA,167.5307,-45.6397,"gbif",NA,NA,1120,0,0,1,4
"Veronica thomsonii",NA,167.5306,-45.6397,"gbif",NA,NA,1120,0,0,1,4
"Veronica thomsonii",NA,167.5306,-45.6399,"gbif",NA,NA,1117.748535,0,0,1,4
"Veronica thomsonii",NA,167.5304,-45.6405,"gbif",NA,NA,1115.207397,0,0,1,4
"Veronica thomsonii",NA,167.5301,-45.6407,"gbif",NA,NA,1124.816406,0,0,1,4
"Veronica thomsonii",NA,167.5298,-45.6409,"gbif",NA,NA,1131.019165,0,0,1,4
"Veronica thomsonii",NA,167.5301,-45.6415,"gbif",NA,NA,1120,0,0,1,4
"Veronica thomsonii",NA,167.5307,-45.6426,"gbif",NA,NA,1116.388428,0,0,1,4
"Veronica thomsonii",NA,167.5311,-45.6427,"gbif",NA,NA,1116.015137,0,0,1,4
"Veronica thomsonii",NA,167.53,-45.6428,"gbif",NA,NA,1130.283936,0,0,1,4
"Veronica thomsonii",NA,167.5152,-45.6467,"gbif",NA,NA,904.4981689,0,0,1,4
"Veronica thomsonii",NA,167.5282,-45.647,"gbif",NA,NA,1274.696655,0,0,1,4
"Veronica thomsonii",NA,167.5282,-45.6471,"gbif",NA,NA,1263.870483,0,0,1,4
"Veronica thomsonii",NA,167.5268,-45.6494,"gbif",NA,NA,1313.611084,0,0,1,4
"Veronica thomsonii",NA,167.5274,-45.6501,"gbif",NA,NA,1320.999512,0,0,1,4
"Veronica thomsonii",NA,167.5278,-45.6586,"gbif",NA,NA,1420,0,0,1,4
"Veronica thomsonii",NA,167.5275,-45.6587,"gbif",NA,NA,1416.697998,0,0,1,4
"Veronica thomsonii",NA,167.5287,-45.6588,"gbif",NA,NA,1416.153687,0,0,1,4
"Veronica thomsonii",NA,167.5284,-45.6589,"gbif",NA,NA,1413.605957,0,0,1,4
"Veronica thomsonii",NA,167.5267,-45.6589,"gbif",NA,NA,1417.35791,0,0,1,4
"Veronica thomsonii",NA,167.5268,-45.6598,"gbif",NA,NA,1416.05603,0,0,1,4
"Veronica thomsonii",NA,167.5271,-45.6602,"gbif",NA,NA,1415.020752,0,0,1,4
"Veronica thomsonii",NA,167.529,-45.6623,"gbif",NA,NA,1480,0,0,1,4
"Veronica thomsonii",NA,167.5284,-45.6627,"gbif",NA,NA,1480,0,0,1,4
"Veronica thomsonii",NA,167.5282,-45.6627,"gbif",NA,NA,1476.701294,0,0,1,4
"Veronica thomsonii",NA,167.5279,-45.6629,"gbif",NA,NA,1480,0,0,1,4
"Veronica thomsonii",NA,167.5288,-45.6633,"gbif",NA,NA,1465.234985,0,0,1,4
"Veronica thomsonii",NA,167.528,-45.6635,"gbif",NA,NA,1473.637573,0,0,1,4
"Veronica thomsonii",NA,167.5286,-45.6635,"gbif",NA,NA,1463.411255,0,0,1,4
"Veronica thomsonii",NA,167.5274,-45.6636,"gbif",NA,NA,1480.799194,0,0,1,4
"Veronica thomsonii",NA,167.5275,-45.6658,"gbif",NA,NA,1485.983154,0,0,1,4
"Veronica thomsonii",NA,167.5273,-45.666,"gbif",NA,NA,1487.93103,0,0,1,4
"Veronica thomsonii",NA,167.5274,-45.6662,"gbif",NA,NA,1487.93103,0,0,1,4
"Veronica thomsonii",NA,167.5287,-45.6664,"gbif",NA,NA,1482.110474,0,0,1,4
"Veronica thomsonii",NA,167.5272,-45.6666,"gbif",NA,NA,1491.741211,0,0,1,4
"Veronica thomsonii",NA,167.5286,-45.6666,"gbif",NA,NA,1485.249268,0,0,1,4
"Veronica thomsonii",NA,167.5262,-45.6667,"gbif",NA,NA,1502.811157,0,0,1,4
"Veronica thomsonii",NA,167.5269,-45.6668,"gbif",NA,NA,1494.620239,0,0,1,4
"Veronica thomsonii",NA,167.5279,-45.6674,"gbif",NA,NA,1502.700439,0,0,1,4
"Veronica thomsonii",NA,167.5284,-45.6674,"gbif",NA,NA,1504.055176,0,0,1,4
"Veronica thomsonii",NA,167.5275,-45.6676,"gbif",NA,NA,1500,0,0,1,4
"Veronica thomsonii",NA,167.5272,-45.6677,"gbif",NA,NA,1498.354004,0,0,1,4
"Veronica thomsonii",NA,167.5272,-45.669,"gbif",NA,NA,1539.516235,0,0,1,4
"Veronica thomsonii",NA,167.5276,-45.6691,"gbif",NA,NA,1538.592651,0,0,1,4
"Veronica thomsonii",NA,167.5145,-45.6772,"gbif",NA,NA,1498.917847,0,0,1,4
"Veronica thomsonii",NA,167.5143,-45.6772,"gbif",NA,NA,1497.937256,0,0,1,4
"Veronica thomsonii",NA,167.5138,-45.6772,"gbif",NA,NA,1487.9823,0,0,1,4
"Veronica thomsonii",NA,167.5079,-45.6783,"gbif",NA,NA,1383.975586,0,0,1,4
"Veronica thomsonii",NA,167.5085,-45.6789,"gbif",NA,NA,1336.412964,0,0,1,4
"Veronica thomsonii",NA,167.5079,-45.6792,"gbif",NA,NA,1337.725098,0,0,1,4
"Veronica thomsonii",NA,167.5248,-45.6861,"gbif",NA,NA,1484.677368,0,0,1,4
"Veronica thomsonii",NA,167.5196,-45.6865,"gbif",NA,NA,1568.198242,0,0,1,4
"Veronica thomsonii",NA,167.5201,-45.6867,"gbif",NA,NA,1561.461548,0,0,1,4
"Veronica thomsonii",NA,167.5249,-45.6867,"gbif",NA,NA,1483.249756,0,0,1,4
"Veronica thomsonii",NA,167.5197,-45.6867,"gbif",NA,NA,1568.198242,0,0,1,4
"Veronica thomsonii",NA,167.5196,-45.6869,"gbif",NA,NA,1564.476318,0,0,1,4
"Veronica thomsonii",NA,167.5228,-45.687,"gbif",NA,NA,1508.30249,0,0,1,4
"Veronica thomsonii",NA,167.5211,-45.6882,"gbif",NA,NA,1524.627319,0,0,1,4
"Veronica thomsonii",NA,167.5217,-45.6886,"gbif",NA,NA,1515.096558,0,0,1,4
"Veronica topiaria","CHR 127013 A",172.574,-40.8982,"gbif",NA,NA,1005.614319,0,1,1,4
"Veronica topiaria","CHR 127013 B",172.574,-40.8982,"gbif",NA,NA,1005.614319,0,1,1,4
"Veronica topiaria","CHR127013A",172.5744,-40.89823,"eflora","Bush margin, near Arena Creek, Upper end Boulder Lake, North-west Nelson",NA,1003.477844,0,1,1,5
"Veronica topiaria","CHR127013B",172.5744,-40.89823,"eflora","Bush margin, near Arena Creek, Upper end Boulder Lake, North-west Nelson",NA,1003.477844,0,1,1,5
"Veronica topiaria","2763916",172.578703,-40.900078,"gbif",NA,NA,995.4053955,0,1,1,6
"Veronica topiaria","CHR482440",172.5634,-40.90965,"eflora","Nelson, Northwest Nelson, Boulder Lake, Green Saddle",NA,1105.928101,0,1,1,5
"Veronica topiaria","CHR 482440",172.563,-40.9097,"gbif",NA,NA,1115.598022,0,1,1,4
"Veronica topiaria","WELT.SP098852",172.5823421,-40.91062293,"eflora","N.W. Nelson, Mt. Calphurnia [Peak].",NA,1395.377441,0,1,1,8
"Veronica topiaria","AK71621",172.5251918,-40.93561234,"eflora","New Zealand, South Island, North-west Nelson Ecological Region, Wangapeka Ecological District, upper end of Boulder Lake, bush margin near Areana Creek",NA,1115.27002,0,1,1,8
"Veronica topiaria","AK71622",172.5251918,-40.93561234,"eflora","New Zealand, South Island, North-west Nelson Ecological Region, Wangapeka Ecological District, upper end of Boulder Lake, bush margin near Areana Creek",NA,1115.27002,0,1,1,8
"Veronica topiaria","AK71623",172.5251918,-40.93561234,"eflora","New Zealand, South Island, North-west Nelson Ecological Region, Wangapeka Ecological District, upper end of Boulder Lake, bush margin near Areana Creek",NA,1115.27002,0,1,1,8
"Veronica topiaria","CHR54439",172.5902,-40.97638,"eflora","Northwest Nelson, Anatoki Range, west end.",NA,1068.917725,0,1,1,5
"Veronica topiaria","CHR 54439",172.59,-40.9764,"gbif",NA,NA,1057.804688,0,1,1,4
"Veronica topiaria","CHR 301008",172.851,-41.0401,"gbif",NA,NA,710.847168,0,1,1,4
"Veronica topiaria","CHR 132051",172.518,-41.0481,"gbif",NA,NA,1076.238525,0,1,1,4
"Veronica topiaria","CHR132051",172.5184,-41.04813,"eflora","Northwest Nelson, Cobb Valley, Lake Cobb.",NA,1059.846069,0,1,1,5
"Veronica topiaria","CHR470068",172.5303,-41.04818,"eflora","Nelson, Mt Waingaro",NA,1213.369873,0,1,1,5
"Veronica topiaria","CHR 470068",172.53,-41.0482,"gbif",NA,NA,1206.882446,0,1,1,4
"Veronica topiaria","CHR310543",172.328,-41.05618,"eflora","Northwest Nelson, above Lake Aorere.",NA,1054.152466,0,1,1,5
"Veronica topiaria","CHR 310543",172.328,-41.0562,"gbif",NA,NA,1054.152466,0,1,1,4
"Veronica topiaria","CHR54440",172.5303,-41.05719,"eflora","Head of Cobb Valley, Nelson.",NA,1057.414429,0,1,1,5
"Veronica topiaria","CHR 54440",172.53,-41.0572,"gbif",NA,NA,1038.241699,0,1,1,4
"Veronica topiaria","WELT.SP080314",172.5833333,-41.08333333,"eflora","Kahurangi National Park, 2km west of Diamond Lake",NA,1461.487549,0,1,1,8
"Veronica topiaria","WELT.SP080674/A",172.5787678,-41.09789726,"eflora","Cobb Valley,  along walking track from Trilobite Hut to Cobb Hut.",NA,879.1152954,0,1,1,8
"Veronica topiaria","WELT.SP080674/B",172.5787678,-41.09789726,"eflora","Cobb Valley,  along walking track from Trilobite Hut to Cobb Hut.",NA,879.1152954,0,1,1,8
"Veronica topiaria","WELT.SP080675",172.5787678,-41.09789726,"eflora","Cobb Valley,  along walking track from Trilobite Hut to Cobb Hut.",NA,879.1152954,0,1,1,8
"Veronica topiaria","WELT.SP080676/A",172.5787678,-41.09789726,"eflora","Cobb Valley,  along walking track from Trilobite Hut to Cobb Hut.",NA,879.1152954,0,1,1,8
"Veronica topiaria","WELT.SP080676/B",172.5787678,-41.09789726,"eflora","Cobb Valley,  along walking track from Trilobite Hut to Cobb Hut.",NA,879.1152954,0,1,1,8
"Veronica topiaria","WELT.SP080676/C",172.5787678,-41.09789726,"eflora","Cobb Valley,  along walking track from Trilobite Hut to Cobb Hut.",NA,879.1152954,0,1,1,8
"Veronica topiaria","NSW 235444",172.72,-41.1,"gbif",NA,NA,460,0,1,1,2
"Veronica topiaria","CHR151007",172.6013,-41.10248,"eflora","Northwest Nelson, Cobb Valley, Iron Hill.",NA,1213.515625,0,1,1,5
"Veronica topiaria","CHR 151007",172.601,-41.1025,"gbif",NA,NA,1200.285278,0,1,1,4
"Veronica topiaria","WELT.SP080334",172.6870525,-41.10454947,"eflora","Near Cobb Reservoir Dam, beside track.",NA,819.0033569,0,1,1,8
"Veronica topiaria","WELT.SP082091",172.6275171,-41.10707139,"eflora","Cobb Valley, Lake Sylvester",NA,1325,0,1,1,8
"Veronica topiaria","WELT.SP098851",172.6334693,-41.10709071,"eflora","N.W. Nelson, Lake Sylvester.",NA,1327.149902,0,1,1,8
"Veronica topiaria","WELT.SP080326",172.6333333,-41.10833333,"eflora","Lake Sylvester (beside).",NA,1326.118042,0,1,1,8
"Veronica topiaria","AK122612",172.629419,-41.10915,"eflora","New Zealand, South Island, North-west Nelson Ecological Region, Wangapeka Ecological District, Sylvester Lakes area",NA,1326.337769,0,1,1,6
"Veronica topiaria","AK232079",172.629419,-41.10915,"eflora","New Zealand, South Island, North-west Nelson Ecological Region, Wangapeka Ecological District, between Lake Sylvester and Little Lake Sylvester",NA,1326.337769,0,1,1,6
"Veronica topiaria","AK71624",172.629419,-41.10915,"eflora","New Zealand, South Island, North-west Nelson Ecological Region, Wangapeka Ecological District, Lake Sylvester",NA,1326.337769,0,1,1,6
"Veronica topiaria","CHR117143",172.5775,-41.1114,"eflora","Northwest Nelson, Upper Cobb, Mytton's Creek.",NA,1026.021851,0,1,1,4
"Veronica topiaria","CHR 117143",172.577,-41.1114,"gbif",NA,NA,1024.048584,0,1,1,4
"Veronica topiaria","CHR 273569",172.613,-41.1115,"gbif",NA,NA,1536.037354,0,1,1,4
"Veronica topiaria","CHR273569",172.6132,-41.11153,"eflora","Northwest Nelson, Iron Hill.",NA,1536.037354,0,1,1,5
"Veronica topiaria","CHR141463",172.6251,-41.11156,"eflora","Nelson, Cobb Valley, Lake Sylvester.",NA,1363.535522,0,1,1,5
"Veronica topiaria","CHR142845",172.6251,-41.11156,"eflora","Between Lake Sylvester and Little Lake Sylvester, W. of Cobb Resevoir, Golden bay Co., Nelson",NA,1363.535522,0,1,1,5
"Veronica topiaria","CHR124112",172.637,-41.1116,"eflora","Northwest Nelson, Cobb Valley, Lake Sylvester.",NA,1255.059082,0,1,1,4
"Veronica topiaria","CHR76058",172.637,-41.1116,"eflora","Cobb Valley, Lake Sylvester.",NA,1255.059082,0,1,1,4
"Veronica topiaria","CHR 142845",172.625,-41.1116,"gbif",NA,NA,1363.535522,0,1,1,4
"Veronica topiaria","CHR 76058",172.637,-41.1116,"gbif",NA,NA,1255.059082,0,1,1,4
"Veronica topiaria","CHR 124112",172.637,-41.1116,"gbif",NA,NA,1255.059082,0,1,1,4
"Veronica topiaria","CHR 141463",172.625,-41.1116,"gbif",NA,NA,1363.535522,0,1,1,4
"Veronica topiaria","AK272041",172.6,-41.11666667,"eflora","[New Zealand], South Is, N W Nelson, Cobb Valley, between end of road and Stagger Inn [Chaffey] Hut",NA,865.5194702,0,1,1,8
"Veronica topiaria","WELT.SP090783",172.7727155,-41.11825977,"eflora","N.W Nelson, Arthur Range, Hoary Head.",NA,914.586792,0,1,1,8
"Veronica topiaria","WELT.SP080669/A",172.6012283,-41.12318985,"eflora","Cobb Valley.  Near walking track between Trilobite hut and Cobb Hut.",NA,841.4752197,0,1,1,8
"Veronica topiaria","WELT.SP080669/B",172.6012283,-41.12318985,"eflora","Cobb Valley.  Near walking track between Trilobite hut and Cobb Hut.",NA,841.4752197,0,1,1,8
"Veronica topiaria","1015300",172.601576,-41.123379,"gbif",NA,NA,839.4866333,0,1,1,6
"Veronica topiaria",NA,172.6625,-41.1234,"gbif",NA,NA,914.6035156,0,1,1,4
"Veronica topiaria","CHR75583",172.5893,-41.12945,"eflora","Northwest Nelson, Tasman Range, Mt Peel, above Lake Peel.",NA,1230.702026,0,1,1,5
"Veronica topiaria","CHR 389277",172.613,-41.1295,"gbif",NA,NA,819.9726563,0,1,1,4
"Veronica topiaria","CHR 75583",172.589,-41.1295,"gbif",NA,NA,1234.368652,0,1,1,4
"Veronica topiaria","CHR389277",172.6131,-41.12954,"eflora","Northwest Nelson, Cobb Valley, near Trilobyte Hut.",NA,819.9726563,0,1,1,5
"Veronica topiaria","WELT.SP008202",172.5833333,-41.13333333,"eflora","Peel Range, Mt Peel",NA,1411.835815,0,1,1,8
"Veronica topiaria","WELT.SP008204",172.5833333,-41.13333333,"eflora","Peel Range, Mt Peel",NA,1411.835815,0,1,1,8
"Veronica topiaria","WELT.SP080323",172.6,-41.13333333,"eflora","Lower Cobb Valley, near Trilobite Hut.",NA,1136.209839,0,1,1,8
"Veronica topiaria","CHR278184",172.5892,-41.13845,"eflora","Northwest Nelson,  above Lake Peel.",NA,1547.22583,0,1,1,5
"Veronica topiaria","CHR76059",172.5892,-41.13845,"eflora","Mt Peel, Nelson",NA,1547.22583,0,1,1,5
"Veronica topiaria","CHR 278184",172.589,-41.1385,"gbif",NA,NA,1534.19812,0,1,1,4
"Veronica topiaria","CHR 76059",172.589,-41.1385,"gbif",NA,NA,1534.19812,0,1,1,4
"Veronica topiaria","WELT.SP080646",172.6213448,-41.14486869,"eflora","Cobb Valley.  Along walking track to Lake Peel from Myttons Hutt.",NA,1286.981323,0,1,1,8
"Veronica topiaria","WELT.SP080647",172.6213448,-41.14486869,"eflora","Cobb Valley.  Along walking track to Lake Peel from Myttons Hutt.",NA,1286.981323,0,1,1,8
"Veronica topiaria","WELT.SP080648/A",172.6213448,-41.14486869,"eflora","Peel Range, along walking track to Lake Peel from Myttons Hutt.",NA,1286.981323,0,1,1,8
"Veronica topiaria","WELT.SP080648/B",172.6213448,-41.14486869,"eflora","Peel Range, along walking track to Lake Peel from Myttons Hutt.",NA,1286.981323,0,1,1,8
"Veronica topiaria","WELT.SP080649",172.6213448,-41.14486869,"eflora","Peel Range, along walking track to Lake Peel from Myttons Hutt.",NA,1286.981323,0,1,1,8
"Veronica topiaria","WELT.SP083606",172.6046636,-41.1457123,"eflora","Peel Range, near outlet of Lake Peel",NA,1348.602783,0,1,1,7
"Veronica topiaria","AK264449",172.5950952,-41.15198153,"eflora","[New Zealand, South Island], Nelson District, Lake Peel",NA,1355.866455,0,1,1,8
"Veronica topiaria","CHR 76057",172.708,-41.1568,"gbif",NA,NA,804.6251221,0,1,1,4
"Veronica topiaria","CHR76057",172.7083,-41.15683,"eflora","Nelson, Flora Creek.",NA,820,0,1,1,5
"Veronica topiaria",NA,172.6643,-41.1637,"gbif",NA,NA,1019.399963,0,1,1,4
"Veronica topiaria","WELT.SP080319",172.6666667,-41.175,"eflora","Balloon Creek.",NA,1044.770752,0,1,1,7
"Veronica topiaria","WELT.SP098849",172.6509533,-41.17647832,"eflora","N.W. Nelson, Starvation Ridge.",NA,1068.770752,0,1,1,8
"Veronica topiaria","CHR270863",172.639,-41.18167,"eflora","Salisbury Hut, [N.W. Nelson]",NA,1187.366211,0,1,1,5
"Veronica topiaria","CHR 270863",172.639,-41.1817,"gbif",NA,NA,1187.366211,0,1,1,4
"Veronica topiaria","WELT.SP080734",172.5166667,-41.18333333,"eflora","Peel Range,  south-east slopes of Mt Mytton.",NA,1152.302002,0,1,1,8
"Veronica topiaria","CHR 549652",172.66,-41.1837,"gbif",NA,NA,1111.093262,0,1,1,4
"Veronica topiaria","CHR549652",172.6604,-41.18371,"eflora","Mt Arthur Tableland, Nelson",NA,1110.77063,0,1,1,5
"Veronica topiaria","WELT.SP098850",172.6485161,-41.18637542,"eflora","N.W. Nelson (Tableland) Salisbury Hut [Lodge].",NA,1133.223511,0,1,1,8
"Veronica topiaria",NA,172.6592,-41.1885,"gbif",NA,NA,1100,0,1,1,4
"Veronica topiaria","CHR465698",172.708,-41.20185,"eflora","Nelson; Mt Arthur, near Mt Arthur Hut.",NA,1330.125244,0,1,1,5
"Veronica topiaria","CHR 465698",172.708,-41.2019,"gbif",NA,NA,1330.125244,0,1,1,4
"Veronica topiaria","AK8050",172.5232243,-41.20572723,"eflora","New Zealand, South Island, Mount Peel",NA,1129.349487,0,1,1,8
"Veronica topiaria","CHR 76137",172.696,-41.2108,"gbif",NA,NA,1370.392578,0,1,1,4
"Veronica topiaria","CHR76137",172.6961,-41.21082,"eflora","Mt Arthur Tableland, Nelson",NA,1370.392578,0,1,1,5
"Veronica topiaria","AK8051",172.6833333,-41.21666667,"eflora","New Zealand, South Island, Nelson, Mount Arthur",NA,1740,0,1,1,8
"Veronica topiaria","WELT.SP008203",172.7,-41.21666667,"eflora","Shelter Rock, Mt  Arthur Tableland",NA,1483.575806,0,1,1,8
"Veronica topiaria","WELT.SP008221",172.7,-41.21666667,"eflora","Arthur Range, Mt Arthur Tableland",NA,1483.575806,0,1,1,8
"Veronica topiaria","WELT.SP016938",172.6833333,-41.21666667,"eflora","Mt Arthur Plateau",NA,1740,0,1,1,8
"Veronica topiaria","WELT.SP016940",172.7,-41.21666667,"eflora","Arthur Range, Mt Arthur Tableland",NA,1483.575806,0,1,1,8
"Veronica topiaria","WELT.SP008200",172.6817339,-41.21798842,"eflora","Mt Arthur",NA,1784.49231,0,1,1,8
"Veronica topiaria","WELT.SP008220",172.6817339,-41.21798842,"eflora","Mt Arthur",NA,1784.49231,0,1,1,8
"Veronica topiaria","WELT.SP016936",172.6817339,-41.21798842,"eflora","Mt [Mount] Arthur",NA,1784.49231,0,1,1,8
"Veronica topiaria","CHR 28819",172.678,-41.2183,"gbif",NA,NA,1669.92395,0,1,1,4
"Veronica topiaria","CHR28819",172.6778,-41.21833,"eflora","Mt Arthur, Nelson",NA,1669.92395,0,1,1,5
"Veronica topiaria","CHR270846",172.6841,-41.2198,"eflora","Mt Arthur.",NA,1710.314209,0,1,1,4
"Veronica topiaria","CHR472292",172.6841,-41.2198,"eflora","Nelson, Mt Arthur.",NA,1710.314209,0,1,1,4
"Veronica topiaria","CHR 270846",172.684,-41.2198,"gbif",NA,NA,1710.314209,0,1,1,4
"Veronica topiaria","CHR 472292",172.684,-41.2198,"gbif",NA,NA,1710.314209,0,1,1,4
"Veronica topiaria","WELT.SP081630",172.5833333,-41.25,"eflora","Arthur Range, Baton Valley, Baton, cirque.",NA,1167.12085,0,1,1,7
"Veronica topiaria","WELT.SP081633",172.5833333,-41.25,"eflora","Arthur Range, Baton Valley, Baton Cirque.",NA,1167.12085,0,1,1,7
"Veronica topiaria","CHR389938",172.3254,-41.30827,"eflora","Northwest Nelson, Herbert Range, Tarn Basin.",NA,1277.836426,0,1,1,5
"Veronica topiaria","CHR 389938",172.325,-41.3083,"gbif",NA,NA,1263.838745,0,1,1,4
"Veronica topiaria","CHR58880",172.2983,-41.39448,"eflora","Little Wanganui Saddle, Nelson",NA,1011.550598,0,1,1,5
"Veronica topiaria","CHR 58880",172.298,-41.3945,"gbif",NA,NA,1011.646851,0,1,1,4
"Veronica topiaria","CHR273818",172.5335,-41.40496,"eflora","NE of Mt Patriarch, NW Nelson",NA,1489.56189,0,1,1,5
"Veronica topiaria","CHR 273818",172.534,-41.405,"gbif",NA,NA,1467.239258,0,1,1,3
"Veronica topiaria","CHR219939",172.4679,-41.40807,"eflora","Nelson, Wangapeka River, North Branch, above Luna Lake.",NA,1394.4729,0,1,1,5
"Veronica topiaria","CHR273632",172.4679,-41.40807,"eflora","Northwest Nelson, near Luna Lake.",NA,1394.4729,0,1,1,5
